docto_id,referencia,fecha,fecha_cancelacion,fecha_entrega,partidas,ubicacion,cliente,cantidad_pedida,cantidad_surtida,tarimas,estado,
DO_117604411289,UKW-MARZO26-IFA3Z347807,"2026-02-26 16:20:17.578113","2026-03-28 16:20:17.578114",,166,ST01,"HL MARCAS INTERNACIONALES",633.00,583.00,185,EMBARCADO
DO_TR0003277501,ST-00032775-IFA3Z339439,"2026-01-29 16:45:22.617193","2026-02-28 16:45:22.617193",,12,ST01,"Cliente contenido en la orden: DO_TR0003239901",69.00,61.00,15,EMBARCADO
SAL-3-3-20260119-000000240,"PRICE SHOES 31786  ","2026-01-19 18:25:43.154413","2026-02-18 18:25:43.154413",,1,ST01,DHL,10.00,10.00,1,EMBARCADO
DO_TR0003439901,ST-00034399-IFA3Z968237,"2026-02-19 17:02:35.362943","2026-03-21 17:02:35.362943",,15,ST01,"Cliente contenido en la orden: DO_TR0003239901",810.00,810.00,86,EMBARCADO
DO_117503910290,100069573-IFA3Z456017,"2026-02-19 18:20:04.260999","2026-03-21 18:20:04.261",,4,ST04,"COMERCIAL ANFIBIO",48.00,48.00,7,EMBARCADO
INVS-CED-3-3-20260302-000000343,INVE-REF-CED-INV-3-3-20260302-000000342,"2026-03-02 11:30:58.772293","2026-04-01 11:30:58.772293",,189,STAR-1,INVENTARIOS,151.00,111.00,11,EMBARCADO
INVS-CED-3-3-20260228-000000234,INVE-REF-CED-INV-3-3-20260228-000000233,"2026-02-28 09:55:44.194347","2026-03-30 09:55:44.194347",,46,STAR-1,INVENTARIOS,176.00,176.00,25,EMBARCADO
DO_TR0003319701,ST-00033197-IFA3Z830182,"2026-02-06 12:45:17.34928","2026-03-08 12:45:17.349281",,1,ST01,"Cliente contenido en la orden: DO_TR0003239901",10.00,10.00,2,EMBARCADO
DO_117431511359,SP-FEB-TEXCOCO-IFA3Z586864,"2026-02-16 22:21:34.202801","2026-03-18 22:21:34.202801",,17,ST04,"SPORTS SOLUTIONS",28.00,28.00,18,EMBARCADO
DO_117504010290,100245521-IFA3Z646118,"2026-02-19 18:20:07.300752","2026-03-21 18:20:07.300753",,7,ST03,"COMERCIAL ANFIBIO",61.00,61.00,11,EMBARCADO
DO_TR0003318701,ST-00033187-IFA3Z959724,"2026-02-06 12:45:14.884725","2026-03-08 12:45:14.884725",,4,ST01,"Cliente contenido en la orden: DO_TR0003239901",5.00,5.00,4,EMBARCADO
DO_TR0003387701,ST-00033877-IFA3Z859753,"2026-02-13 14:02:58.247134","2026-03-15 14:02:58.247135",,2,ST05,"Cliente contenido en la orden: DO_TR0003239901",8.00,8.00,2,EMBARCADO
DO_117504110290,100246607-IFA3Z637908,"2026-02-19 18:20:12.630435","2026-03-21 18:20:12.630436",,8,ST02,"COMERCIAL ANFIBIO",75.00,75.00,9,EMBARCADO
DO_117570404751,"ENTREGA 20 DE MARZO_VALLEJO-IFA3Z340053","2026-02-24 14:21:48.716147","2026-03-26 14:21:48.716148",,39,ST09,TLAKATI,778.00,292.00,46,EMBARCADO
DO_117431611386,SP-FEB-TLALNEPANTLA-IFA3Z660232,"2026-02-16 22:21:45.883737","2026-03-18 22:21:45.883737",,11,ST03,"SPORTS SOLUTIONS",15.00,15.00,11,EMBARCADO
DO_117504210290,100250597-IFA3Z866935,"2026-02-19 18:20:18.123968","2026-03-21 18:20:18.123969",,4,ST01,"COMERCIAL ANFIBIO",48.00,48.00,8,EMBARCADO
DO_TR0003364901,ST-00033649-IFA3Z904084,"2026-02-11 12:03:01.262999","2026-03-13 12:03:01.262999",,3,ST01,"Cliente contenido en la orden: DO_TR0003239901",203.00,201.00,21,EMBARCADO
DO_117553900004,62505299-IFA3Z263688,"2026-02-23 20:20:16.970256","2026-03-25 20:20:16.970257",,1,ST01,COPPEL,12.00,12.00,2,EMBARCADO
DO_TR0003364801,ST-00033648-IFA3Z147525,"2026-02-11 12:02:54.225978","2026-03-13 12:02:54.225979",,8,ST05,"Cliente contenido en la orden: DO_TR0003239901",36.00,31.00,6,EMBARCADO
DO_TR0003498801,ST-00034988-IFA3Z338379,"2026-03-02 12:00:10.528551","2026-04-01 12:00:10.528552",,19,ST01,"Cliente contenido en la orden: DO_TR0003239901",187.00,181.00,35,EMBARCADO
3e15a419-030d-4f60-8dd3-cf3307548b37,INVE-REF-CED-INV-3-3-20260211-0000009874,"2026-02-20 10:49:13.111112","2026-03-22 10:49:13.111112",,1,STAR-1,INVENTARIOS,12.00,12.00,1,EMBARCADO
DO_117431711401,SP-FEB-XOCHIMILCO-IFA3Z997991,"2026-02-16 22:21:54.067509","2026-03-18 22:21:54.06751",,18,ST02,"SPORTS SOLUTIONS",29.00,29.00,20,EMBARCADO
DO_TR0003387801,ST-00033878-IFA3Z949250,"2026-02-13 14:03:02.506421","2026-03-15 14:03:02.506421",,31,ST06,"Cliente contenido en la orden: DO_TR0003239901",344.00,200.00,28,EMBARCADO
DO_TR0003498901,ST-00034989-IFA3Z504788,"2026-03-02 12:00:24.514026","2026-04-01 12:00:24.514026",,10,ST02,"Cliente contenido en la orden: DO_TR0003239901",206.00,118.00,15,EMBARCADO
DO_TR0003341101,ST-00033411-IFA3Z679803,"2026-02-09 16:57:13.465155","2026-03-11 16:57:13.465156",,50,ST08,"Cliente contenido en la orden: DO_TR0003341101",357.00,330.00,98,EMBARCADO
DO_117491910821,62469699-IFA3Z963021,"2026-02-19 11:20:03.863547","2026-03-21 11:20:03.863548",,6,ST05,COPPEL,45.00,45.00,9,EMBARCADO
DO_117431811404,SP-FEB-ZUMPANGO-IFA3Z728831,"2026-02-16 22:22:06.694771","2026-03-18 22:22:06.694772",,18,ST01,"SPORTS SOLUTIONS",28.00,28.00,19,EMBARCADO
DO_TR0003510201,ST-00035102-IFA3Z361347,"2026-03-03 12:00:09.215634","2026-04-02 12:00:09.215635",,2,ST02,"Cliente contenido en la orden: DO_TR0003239901",7.00,2.00,2,EMBARCADO
DO_117492000022,62469699-IFA3Z361122,"2026-02-19 11:20:08.612023","2026-03-21 11:20:08.612023",,10,ST06,COPPEL,156.00,156.00,31,EMBARCADO
ac0dd58c-6724-45ae-95b0-f61dc18e24b5,INVE-REF-CED-INV-3-3-20260211-0000002026,"2026-02-19 12:35:08.841038","2026-03-21 12:35:08.841038",,1,STAR-1,INVENTARIOS,48.00,48.00,4,EMBARCADO
DO_117697110824,62678899-IFA3Z479911,"2026-03-03 10:20:23.219562","2026-04-02 10:20:23.219563",,6,ST02,COPPEL,104.00,104.00,13,EMBARCADO
DO_TR0003429501,ST-00034295-IFA3Z717522,"2026-02-18 22:02:14.546144","2026-03-20 22:02:14.546145",,6,ST02,"Cliente contenido en la orden: DO_TR0003340701",36.00,23.00,7,EMBARCADO
DO_TR0003476301,ST-00034763-IFA3Z585842,"2026-02-25 13:00:28.200563","2026-03-27 13:00:28.200564",,193,ST13,"Cliente contenido en la orden: DO_TR0003239901",1275.00,1132.00,228,EMBARCADO
DO_TR0003479501,ST-00034795-IFA3Z665876,"2026-02-25 15:02:10.961073","2026-03-27 15:02:10.961073",,43,ST09,"Cliente contenido en la orden: DO_TR0003239901",990.00,756.00,92,EMBARCADO
DO_TR0003553201,ST-00035532-IFA3Z646611,"2026-03-09 11:00:42.860285","2026-04-08 11:00:42.860285",,30,ST07,"Cliente contenido en la orden: DO_TR0003239901",146.00,123.00,32,EMBARCADO
DO_TR0003771601,ST-00037716-IFA3Z588863,"2026-03-30 14:00:15.189689","2026-04-29 14:00:15.18969",,5,ST03,"Cliente contenido en la orden: DO_TR0003239901",56.00,56.00,9,EMBARCADO
DO_TR0003522101,ST-00035221-IFA3Z531781,"2026-03-04 17:03:09.069828","2026-04-03 17:03:09.069829",,219,ST02,"Cliente contenido en la orden: DO_TR0003340601",1162.00,1139.00,317,EMBARCADO
DO_TR0003363401,ST-00033634-IFA3Z856776,"2026-02-11 10:59:36.789244","2026-03-13 10:59:36.789245",,300,ST02,"Cliente contenido en la orden: DO_TR0003239901",2070.00,1777.00,511,EMBARCADO
SAL-3-3-20260116-000000212,"PROMODA 31078","2026-01-16 10:22:26.330866","2026-02-15 10:22:26.330867",,999,ST01,DHL,10958.00,10590.00,969,EMBARCADO
DO_117799204751,"Marzo no.4 2026_TULUM 1-IFA3Z348896","2026-03-11 16:20:58.796127","2026-04-10 16:20:58.796128",,31,ST04,TLAKATI,34.00,29.00,26,EMBARCADO
DO_TR0003344901,ST-00033449-IFA3Z921826,"2026-02-09 16:59:48.88341","2026-03-11 16:59:48.88341",,43,ST01,"Cliente contenido en la orden: DO_TR0003344901",281.00,280.00,71,EMBARCADO
DO_TR0003341301,ST-00033413-IFA3Z795100,"2026-02-09 16:58:34.677364","2026-03-11 16:58:34.677365",,7,ST06,"Cliente contenido en la orden: DO_TR0003341301",56.00,56.00,13,EMBARCADO
DO_TR0003468501,ST-00034685-IFA3Z425742,"2026-02-24 13:01:32.309289","2026-03-26 13:01:32.309289",,203,ST01,"Cliente contenido en la orden: DO_TR0003239901",1017.00,914.00,259,EMBARCADO
DO_TR0003479701,ST-00034797-IFA3Z324787,"2026-02-25 15:02:55.292796","2026-03-27 15:02:55.292797",,17,ST10,"Cliente contenido en la orden: DO_TR0003239901",210.00,12.00,1,EMBARCADO
DO_TR0003674601,ST-00036746-IFA3Z121516,"2026-03-18 13:01:05.832564","2026-04-17 13:01:05.832564","2026-03-20 00:00:00",23,ST03,"Cliente contenido en la orden: DO_TR0003239901",629.00,419.00,49,EMBARCADO
DO_117554000022,62505299-IFA3Z187945,"2026-02-23 20:20:22.964359","2026-03-25 20:20:22.964359",,3,ST01,COPPEL,96.00,96.00,9,EMBARCADO
DO_TR0003387501,ST-00033875-IFA3Z372717,"2026-02-13 14:02:28.072773","2026-03-15 14:02:28.072773",,13,ST02,"Cliente contenido en la orden: DO_TR0003239901",1399.00,836.00,77,EMBARCADO
DO_TR0003360301,ST-00033603-IFA3Z838990,"2026-02-11 10:12:40.494038","2026-03-13 10:12:40.494038",,494,ST02,"Cliente contenido en la orden: DO_TR0003239901",3031.00,2580.00,739,EMBARCADO
DO_TR0003340601,ST-00033406-IFA3Z427638,"2026-02-09 16:54:49.611341","2026-03-11 16:54:49.611341",,82,ST05,"Cliente contenido en la orden: DO_TR0003340601",627.00,557.00,182,EMBARCADO
DO_TR0003457901,ST-00034579-IFA3Z807563,"2026-02-23 12:00:09.825451","2026-03-25 12:00:09.825452",,26,ST02,"Cliente contenido en la orden: DO_TR0003239901",3993.00,3993.00,359,EMBARCADO
DO_117799304751,"Marzo no.4 2026_VALLEJO-IFA3Z854166","2026-03-11 16:21:20.28157","2026-04-10 16:21:20.28157",,28,ST04,TLAKATI,44.00,37.00,24,EMBARCADO
DO_TR0003522201,ST-00035222-IFA3Z545683,"2026-03-04 17:06:13.110293","2026-04-03 17:06:13.110293",,219,ST03,"Cliente contenido en la orden: DO_TR0003340701",969.00,937.00,281,EMBARCADO
DO_TR0003634601,ST-00036346-IFA3Z820017,"2026-03-13 12:00:12.142417","2026-04-12 12:00:12.142418",,6,ST01,"Cliente contenido en la orden: DO_TR0003239901",180.00,180.00,19,EMBARCADO
DO_TR0003341501,ST-00033415-IFA3Z965236,"2026-02-09 16:59:37.492402","2026-03-11 16:59:37.492403",,11,ST02,"Cliente contenido en la orden: DO_TR0003341501",62.00,62.00,19,EMBARCADO
DO_TR0003429601,ST-00034296-IFA3Z470096,"2026-02-18 22:02:29.743093","2026-03-20 22:02:29.743094",,125,ST01,"Cliente contenido en la orden: DO_TR0003340801",658.00,536.00,181,EMBARCADO
DO_117463600019,62498899-IFA3Z363270,"2026-02-18 13:20:36.223053","2026-03-20 13:20:36.223054",,4,ST03,COPPEL,43.00,43.00,7,EMBARCADO
DO_TR0003429701,ST-00034297-IFA3Z618403,"2026-02-18 22:03:50.123313","2026-03-20 22:03:50.123313",,1,ST01,"Cliente contenido en la orden: DO_TR0003340901",4.00,4.00,1,EMBARCADO
DO_117463510821,62498899-IFA3Z833036,"2026-02-18 13:20:32.451263","2026-03-20 13:20:32.451264",,4,ST01,COPPEL,89.00,84.00,8,EMBARCADO
DO_117463700022,62498899-IFA3Z570581,"2026-02-18 13:20:39.478397","2026-03-20 13:20:39.478398",,4,ST04,COPPEL,240.00,129.00,17,EMBARCADO
DO_TR0003522301,ST-00035223-IFA3Z579979,"2026-03-04 17:09:19.776905","2026-04-03 17:09:19.776906",,196,ST04,"Cliente contenido en la orden: DO_TR0003340801",1000.00,963.00,271,EMBARCADO
DO_117464410821,62498599-IFA3Z382386,"2026-02-18 13:20:43.217671","2026-03-20 13:20:43.217672",,10,ST05,COPPEL,81.00,81.00,12,EMBARCADO
DO_TR0003429801,ST-00034298-IFA3Z298359,"2026-02-18 22:03:51.818708","2026-03-20 22:03:51.818709",,9,ST03,"Cliente contenido en la orden: DO_TR0003341001",51.00,49.00,15,EMBARCADO
DO_TR0003429901,ST-00034299-IFA3Z121538,"2026-02-18 22:03:58.004489","2026-03-20 22:03:58.004489",,1,ST02,"Cliente contenido en la orden: DO_TR0003341101",4.00,4.00,1,EMBARCADO
DO_117799511312,"GRABASA Q2 53% GUADALAJARA 100244695-IFA3Z742554","2026-03-11 17:20:04.451885","2026-04-10 17:20:04.451885",,7,ST01,"DISTRIBUIDORA DEPORTIVA BR",36.00,36.00,12,EMBARCADO
DO_117464500022,62498599-IFA3Z687251,"2026-02-18 13:20:51.114728","2026-03-20 13:20:51.114728",,9,ST06,COPPEL,120.00,120.00,17,EMBARCADO
DO_TR0003468601,ST-00034686-IFA3Z139775,"2026-02-24 13:03:42.317194","2026-03-26 13:03:42.317195",,3,ST05,"Cliente contenido en la orden: DO_TR0003239901",34.00,34.00,7,EMBARCADO
DO_TR0003430101,ST-00034301-IFA3Z512351,"2026-02-18 22:04:08.907359","2026-03-20 22:04:08.907359",,1,ST03,"Cliente contenido en la orden: DO_TR0003341301",4.00,4.00,2,EMBARCADO
DO_117464610821,62498499-IFA3Z576866,"2026-02-18 13:20:57.652867","2026-03-20 13:20:57.652868",,10,ST07,COPPEL,55.00,55.00,14,EMBARCADO
DO_TR0003635501,ST-00036355-IFA3Z707312,"2026-03-13 12:00:18.73785","2026-04-12 12:00:18.73785",,37,ST02,"Cliente contenido en la orden: DO_TR0003239901",570.00,434.00,60,EMBARCADO
DO_TR0003430201,ST-00034302-IFA3Z770152,"2026-02-18 22:04:10.663209","2026-03-20 22:04:10.66321",,9,ST05,"Cliente contenido en la orden: DO_TR0003341401",15.00,14.00,9,EMBARCADO
DO_117464700022,62498499-IFA3Z198592,"2026-02-18 13:21:05.060531","2026-03-20 13:21:05.060531",,10,ST08,COPPEL,240.00,228.00,30,EMBARCADO
DO_TR0003468701,ST-00034687-IFA3Z486255,"2026-02-24 13:03:45.527186","2026-03-26 13:03:45.527186",,12,ST02,"Cliente contenido en la orden: DO_TR0003239901",36.00,15.00,9,EMBARCADO
DO_TR0003430301,ST-00034303-IFA3Z947867,"2026-02-18 22:04:16.888618","2026-03-20 22:04:16.888619",,1,ST01,"Cliente contenido en la orden: DO_TR0003341501",2.00,2.00,2,EMBARCADO
DO_117465310821,62498199-IFA3Z801788,"2026-02-18 13:21:12.620049","2026-03-20 13:21:12.62005",,6,ST09,COPPEL,79.00,79.00,7,EMBARCADO
DO_117465400019,62498199-IFA3Z119566,"2026-02-18 13:21:17.897328","2026-03-20 13:21:17.897329",,3,ST10,COPPEL,27.00,27.00,4,EMBARCADO
DO_TR0003504701,ST-00035047-IFA3Z398344,"2026-03-02 15:00:19.842732","2026-04-01 15:00:19.842732",,149,ST05,"Cliente contenido en la orden: DO_TR0003344901",958.00,958.00,191,EMBARCADO
DO_117465500022,62498199-IFA3Z738468,"2026-02-18 13:21:20.662601","2026-03-20 13:21:20.662602",,6,ST10,COPPEL,231.00,231.00,24,EMBARCADO
DO_117465610821,62498099-IFA3Z586194,"2026-02-18 13:21:25.449843","2026-03-20 13:21:25.449844",,4,ST11,COPPEL,13.00,13.00,4,EMBARCADO
DO_TR0003523401,ST-00035234-IFA3Z233968,"2026-03-04 17:26:42.239132","2026-04-03 17:26:42.239133",,34,ST04,"Cliente contenido en la orden: DO_TR0003239901",3486.00,3410.00,325,EMBARCADO
DO_117465700022,62498099-IFA3Z830647,"2026-02-18 13:21:29.184806","2026-03-20 13:21:29.184807",,12,ST12,COPPEL,176.00,176.00,22,EMBARCADO
INVS-CED-3-3-20260302-000000346,INVE-REF-CED-INV-3-3-20260302-000000345,"2026-03-02 17:31:50.063304","2026-04-01 17:31:50.063304",,3,STAR-1,INVENTARIOS,30.00,30.00,3,EMBARCADO
DO_TR0003773401,ST-00037734-IFA3Z170418,"2026-03-30 16:00:54.594419","2026-04-29 16:00:54.594419",,8,ST01,"Cliente contenido en la orden: DO_TR0003239901",204.00,204.00,23,EMBARCADO
DO_117465810821,62497999-IFA3Z310765,"2026-02-18 13:21:38.032615","2026-03-20 13:21:38.032616",,5,ST13,COPPEL,59.00,59.00,5,EMBARCADO
DO_117466000022,62497999-IFA3Z358302,"2026-02-18 13:21:45.319379","2026-03-20 13:21:45.31938",,5,ST02,COPPEL,168.00,158.00,20,EMBARCADO
DO_117466110821,62497899-IFA3Z864423,"2026-02-18 13:21:49.359877","2026-03-20 13:21:49.359877",,5,ST03,COPPEL,79.00,79.00,8,EMBARCADO
DO_117466200019,62497899-IFA3Z812923,"2026-02-18 13:21:54.433359","2026-03-20 13:21:54.43336",,4,ST04,COPPEL,29.00,29.00,5,EMBARCADO
DO_117466300022,62497899-IFA3Z302058,"2026-02-18 13:21:57.700312","2026-03-20 13:21:57.700313",,5,ST04,COPPEL,204.00,175.00,19,EMBARCADO
DO_TR0003661501,ST-00036615-IFA3Z531954,"2026-03-17 15:07:24.009754","2026-04-16 15:07:24.009754",,113,ST06,"Cliente contenido en la orden: DO_TR0003341001",609.00,433.00,138,EMBARCADO
DO_TR0003757401,ST-00037574-IFA3Z909411,"2026-03-27 11:00:10.976794","2026-04-26 11:00:10.976794","2026-03-31 00:00:00",1,ST01,"Cliente contenido en la orden: DO_TR0003384501",1.00,1.00,1,EMBARCADO
DO_117466410821,62497799-IFA3Z651888,"2026-02-18 13:22:01.798287","2026-03-20 13:22:01.798287",,4,ST05,COPPEL,42.00,42.00,6,EMBARCADO
DO_117466500019,62497799-IFA3Z609328,"2026-02-18 13:22:04.809222","2026-03-20 13:22:04.809223",,2,ST06,COPPEL,16.00,9.00,2,EMBARCADO
DO_117466600022,62497799-IFA3Z900079,"2026-02-18 13:22:06.650011","2026-03-20 13:22:06.650012",,4,ST07,COPPEL,84.00,84.00,8,EMBARCADO
DO_117466710821,62497699-IFA3Z488769,"2026-02-18 13:22:09.626452","2026-03-20 13:22:09.626452",,2,ST08,COPPEL,18.00,18.00,3,EMBARCADO
DO_117466800022,62497699-IFA3Z396566,"2026-02-18 13:22:11.287321","2026-03-20 13:22:11.287321",,2,ST09,COPPEL,35.00,23.00,2,EMBARCADO
DO_117466910821,62497599-IFA3Z356079,"2026-02-18 13:22:13.095496","2026-03-20 13:22:13.095496",,3,ST10,COPPEL,18.00,18.00,5,EMBARCADO
DO_TR0003465101,ST-00034651-IFA3Z987319,"2026-02-24 10:00:14.637461","2026-03-26 10:00:14.637461",,79,ST04,"Cliente contenido en la orden: DO_TR0003239901",1584.00,1037.00,138,EMBARCADO
DO_117467000022,62497599-IFA3Z523176,"2026-02-18 13:22:15.655582","2026-03-20 13:22:15.655583",,5,ST01,COPPEL,79.00,40.00,10,EMBARCADO
DO_117467110821,62497499-IFA3Z231478,"2026-02-18 13:22:19.577823","2026-03-20 13:22:19.577823",,4,ST02,COPPEL,84.00,80.00,11,EMBARCADO
DO_117467200019,62497499-IFA3Z860586,"2026-02-18 13:22:23.514971","2026-03-20 13:22:23.514971",,4,ST03,COPPEL,50.00,50.00,8,EMBARCADO
DO_117467300022,62497499-IFA3Z241034,"2026-02-18 13:22:26.810389","2026-03-20 13:22:26.81039",,5,ST04,COPPEL,273.00,224.00,28,EMBARCADO
DO_117467410821,62496199-IFA3Z735020,"2026-02-18 13:22:30.695911","2026-03-20 13:22:30.695912",,4,ST05,COPPEL,32.00,32.00,8,EMBARCADO
DO_TR0003341001,ST-00033410-IFA3Z296595,"2026-02-09 16:56:08.362038","2026-03-11 16:56:08.362038",,92,ST09,"Cliente contenido en la orden: DO_TR0003341001",543.00,526.00,150,EMBARCADO
DO_117467600022,62496199-IFA3Z989404,"2026-02-18 13:22:34.867823","2026-03-20 13:22:34.867824",,6,ST07,COPPEL,119.00,104.00,13,EMBARCADO
DO_117467710821,62496399-IFA3Z989198,"2026-02-18 13:22:39.698674","2026-03-20 13:22:39.698675",,4,ST07,COPPEL,24.00,12.00,2,EMBARCADO
DO_117467800022,62496399-IFA3Z743122,"2026-02-18 13:22:43.213973","2026-03-20 13:22:43.213974",,4,ST09,COPPEL,96.00,79.00,11,EMBARCADO
DO_117807110290,100256564-IFA3Z991791,"2026-03-12 09:20:08.820367","2026-04-11 09:20:08.820367",,6,ST02,"COMERCIAL ANFIBIO",108.00,108.00,13,EMBARCADO
DO_117807510290,100257777-IFA3Z198151,"2026-03-12 09:20:12.994817","2026-04-11 09:20:12.994817",,6,ST03,"COMERCIAL ANFIBIO",104.00,104.00,13,EMBARCADO
DO_117468000022,62496499-IFA3Z512131,"2026-02-18 13:22:50.905713","2026-03-20 13:22:50.905714",,5,ST06,COPPEL,120.00,86.00,9,EMBARCADO
DO_117468110821,62496599-IFA3Z819822,"2026-02-18 13:22:56.419008","2026-03-20 13:22:56.419008",,5,ST08,COPPEL,108.00,104.00,14,EMBARCADO
DO_TR0003552401,ST-00035524-IFA3Z731683,"2026-03-09 11:00:33.128917","2026-04-08 11:00:33.128917",,5,ST03,"Cliente contenido en la orden: DO_TR0003239901",163.00,33.00,9,EMBARCADO
DO_TR0003590301,ST-00035903-IFA3Z623114,"2026-03-11 13:00:15.553848","2026-04-10 13:00:15.553849",,4,ST01,"Cliente contenido en la orden: DO_TR0003239901",228.00,216.00,25,EMBARCADO
DO_117468200019,62496599-IFA3Z751779,"2026-02-18 13:23:01.969991","2026-03-20 13:23:01.969991",,5,ST09,COPPEL,37.00,37.00,8,EMBARCADO
DO_117468300022,62496599-IFA3Z516242,"2026-02-18 13:23:04.729766","2026-03-20 13:23:04.729767",,5,ST10,COPPEL,269.00,204.00,20,EMBARCADO
DO_117468410821,62496899-IFA3Z647956,"2026-02-18 13:23:08.677304","2026-03-20 13:23:08.677305",,5,ST01,COPPEL,44.00,44.00,7,EMBARCADO
DO_117468500022,62496899-IFA3Z660533,"2026-02-18 13:23:12.770199","2026-03-20 13:23:12.7702",,5,ST02,COPPEL,60.00,54.00,9,EMBARCADO
DO_TR0003485601,ST-00034856-IFA3Z910512,"2026-02-26 10:00:21.525646","2026-03-28 10:00:21.525647",,19,ST13,"Cliente contenido en la orden: DO_TR0003239901",2563.00,2295.00,218,EMBARCADO
DO_117873911312,"GRABASA 68% PACHUCA V2 100262387-IFA3Z777731","2026-03-17 10:20:02.913685","2026-04-16 10:20:02.913685",,5,ST01,"DISTRIBUIDORA DEPORTIVA BR",840.00,840.00,72,EMBARCADO
DO_117468610821,62496999-IFA3Z657704,"2026-02-18 13:23:16.830159","2026-03-20 13:23:16.830159",,5,ST03,COPPEL,48.00,44.00,8,EMBARCADO
DO_117468700019,62496999-IFA3Z338286,"2026-02-18 13:23:20.620813","2026-03-20 13:23:20.620813",,2,ST04,COPPEL,16.00,16.00,3,EMBARCADO
DO_TR0003590501,ST-00035905-IFA3Z289286,"2026-03-11 13:00:19.446877","2026-04-10 13:00:19.446878",,8,ST03,"Cliente contenido en la orden: DO_TR0003239901",420.00,420.00,37,EMBARCADO
DO_117806910290,100249655-IFA3Z819948,"2026-03-12 09:20:04.588902","2026-04-11 09:20:04.588903",,6,ST01,"COMERCIAL ANFIBIO",96.00,96.00,12,EMBARCADO
DO_117468800022,62496999-IFA3Z469464,"2026-02-18 13:23:22.771169","2026-03-20 13:23:22.77117",,5,ST06,COPPEL,156.00,92.00,12,EMBARCADO
DO_117468910821,62497099-IFA3Z931444,"2026-02-18 13:23:26.783547","2026-03-20 13:23:26.783547",,5,ST08,COPPEL,132.00,131.00,21,EMBARCADO
DO_TR0003522401,ST-00035224-IFA3Z210375,"2026-03-04 17:12:43.603059","2026-04-03 17:12:43.603059",,247,ST05,"Cliente contenido en la orden: DO_TR0003341001",1107.00,1047.00,314,EMBARCADO
DO_117469000019,62497099-IFA3Z984931,"2026-02-18 13:23:30.754686","2026-03-20 13:23:30.754686",,5,ST09,COPPEL,64.00,53.00,10,EMBARCADO
DO_117469100022,62497099-IFA3Z643385,"2026-02-18 13:23:35.263569","2026-03-20 13:23:35.26357",,6,ST10,COPPEL,372.00,349.00,35,EMBARCADO
DO_117469210821,62497199-IFA3Z665890,"2026-02-18 13:23:40.656343","2026-03-20 13:23:40.656344",,7,ST10,COPPEL,68.00,68.00,11,EMBARCADO
DO_117469300019,62497199-IFA3Z334835,"2026-02-18 13:23:46.33515","2026-03-20 13:23:46.33515",,3,ST01,COPPEL,13.00,13.00,3,EMBARCADO
DO_TR0003593401,ST-00035934-IFA3Z216307,"2026-03-11 16:00:26.918675","2026-04-10 16:00:26.918676",,191,ST03,"Cliente contenido en la orden: DO_TR0003340501",932.00,850.00,253,EMBARCADO
DO_TR0003487701,ST-00034877-IFA3Z465823,"2026-02-26 14:00:10.245291","2026-03-28 14:00:10.245292",,26,ST14,"Cliente contenido en la orden: DO_TR0003239901",685.00,641.00,86,EMBARCADO
DO_117469400022,62497199-IFA3Z775419,"2026-02-18 13:23:49.551357","2026-03-20 13:23:49.551358",,7,ST02,COPPEL,156.00,117.00,18,EMBARCADO
DO_117469510821,62497299-IFA3Z762680,"2026-02-18 13:23:54.931628","2026-03-20 13:23:54.931629",,4,ST04,COPPEL,49.00,38.00,6,EMBARCADO
DO_117469600019,62497299-IFA3Z220781,"2026-02-18 13:23:57.934886","2026-03-20 13:23:57.934887",,1,ST03,COPPEL,12.00,12.00,4,EMBARCADO
DO_117469700022,62497299-IFA3Z108888,"2026-02-18 13:23:59.315469","2026-03-20 13:23:59.31547",,5,ST06,COPPEL,169.00,121.00,15,EMBARCADO
DO_TR0003605701,ST-00036057-IFA3Z562248,"2026-03-13 10:33:35.05081","2026-04-12 10:33:35.05081",,84,ST03,"Cliente contenido en la orden: DO_TR0003340601",411.00,385.00,95,EMBARCADO
DO_117469810821,62497399-IFA3Z285114,"2026-02-18 13:24:03.642113","2026-03-20 13:24:03.642113",,7,ST04,COPPEL,89.00,86.00,14,EMBARCADO
DO_117469900019,62497399-IFA3Z885164,"2026-02-18 13:24:08.915185","2026-03-20 13:24:08.915186",,4,ST03,COPPEL,26.00,25.00,7,EMBARCADO
DO_TR0003523201,ST-00035232-IFA3Z781489,"2026-03-04 17:24:46.475347","2026-04-03 17:24:46.475347",,69,ST02,"Cliente contenido en la orden: DO_TR0003239901",2202.00,2078.00,264,EMBARCADO
DO_117470000022,62497399-IFA3Z997948,"2026-02-18 13:24:12.6818","2026-03-20 13:24:12.6818",,8,ST04,COPPEL,267.00,228.00,28,EMBARCADO
DO_TR0003576201,ST-00035762-IFA3Z151567,"2026-03-09 18:00:22.735084","2026-04-08 18:00:22.735084",,91,ST01,"Cliente contenido en la orden: DO_TR0003239901",3525.00,1533.00,161,EMBARCADO
DO_117470110821,62500699-IFA3Z813159,"2026-02-18 13:24:18.701685","2026-03-20 13:24:18.701686",,5,ST02,COPPEL,72.00,60.00,8,EMBARCADO
DO_117470200019,62500699-IFA3Z801009,"2026-02-18 13:24:22.742524","2026-03-20 13:24:22.742524",,5,ST05,COPPEL,54.00,54.00,7,EMBARCADO
